Recipient Egypt Ethiopia Kazakhstan Russia Azerbaijan Armenia Iran Bosnia-Herzegovina Ukraine Kyrgyzstan Tajikistan Belarus Georgia Jordan Poland Israel India Moldova Hungary Latvia Lithuania Estonia Lebanon Albania Uzbekistan Bangladesh Nepal IBS_Spain PJL_Pakistan GWD_Gambia ESN_Nigeria BEB_Bengal MSL_Sierra_Leone STU_Sri_Lanka ITU_India YRI_Nigeria LWK_Kenya TSI_Italy GIH_India
S420 883.458983 799.182483 23.459567 156.878994 14.866099 64.522661 33.028525 43.467038 52.71907 10.950827 41.528683 22.563784 28.747965 13.231655 17.172367 65.325544 60.437767 12.397914 6.388987 14.773749 15.950785 25.638273 6.839055 25.229973 25.902807 7.259545 6.136989 621.417911 338.589202 285.716991 339.12227 245.781487 223.240484 305.123333 333.243268 403.76121 679.066063 651.117996 341.177565
S444 1058.81575 590.522888 38.509783 226.024414 17.144297 84.440488 44.207734 43.407115 69.663375 18.850796 69.210139 22.156472 40.981072 31.641998 25.086538 108.463098 95.14052 12.004546 6.291327 22.851607 21.32141 35.934469 10.365315 25.416081 38.841693 11.744235 8.421089 773.200566 547.471608 72.637038 55.933335 413.700239 45.287126 500.425467 509.289388 58.379101 122.574615 842.554969 526.506159
S490 300.310278 393.57026 10.066247 54.415742 4.006424 19.744566 10.568214 10.6822 18.932307 6.228694 15.713299 5.282132 12.010694 5.841766 5.38183 18.339582 29.324009 3.468204 2.325122 5.248552 5.882568 7.748215 0.855192 6.906041 11.290521 7.240308 2.556825 193.790166 155.910814 503.182645 1039.14498 135.533721 469.644198 168.360795 154.570002 1087.88179 2008.92101 192.040148 162.497789
GS000035028-ASM 472.560153 237.607787 188.916973 261.784709 13.765938 56.249819 31.927079 49.169056 94.31037 150.289081 182.995818 39.35639 45.548445 11.230249 42.477177 47.409024 122.042085 20.20032 9.04157 30.772119 24.323157 82.571576 5.95249 21.244856 124.726077 30.98631 33.574883 750.232455 640.152855 62.310075 44.658337 701.017064 41.709138 569.722807 555.835213 56.052902 58.761165 727.084466 606.847872
GS000035029-ASM 455.583696 227.791417 207.269492 253.695453 17.093527 60.252353 22.810836 49.679441 95.697176 161.201797 198.466823 38.26596 43.205035 10.579487 40.027038 46.058542 140.640684 18.955084 14.184012 29.936126 26.879288 67.397382 6.961581 19.364067 138.075369 24.444272 37.989636 716.208541 665.925375 62.526183 46.062148 714.772999 38.974226 563.503683 576.918047 51.328453 57.191913 701.875427 597.625295
GS000035030-ASM 496.145642 232.705594 154.851066 257.462185 20.649891 65.554332 38.544443 57.31177 83.498375 137.185577 174.272489 36.064279 42.104057 11.44349 32.7735 47.682899 129.078442 17.257396 6.658372 27.229268 27.02652 61.198659 5.21545 28.121793 126.159036 27.023228 37.700641 709.270123 662.01599 59.999948 42.739127 722.794656 41.443096 568.869546 602.975637 49.625334 56.469582 727.147333 621.149094
GS000035118-ASM 482.691057 232.354621 195.403422 292.126611 18.382853 71.631305 34.291004 58.904588 99.297181 155.793347 167.285149 39.212293 50.398222 11.635528 40.57572 50.208218 134.783812 22.046633 15.828604 25.92463 27.354323 62.439847 8.504192 23.797477 286.033235 22.196656 33.549157 753.572854 605.320237 60.157567 43.864739 608.581148 41.977616 518.189221 528.320379 51.650276 60.802162 746.491868 563.840101
GS000035119-ASM 477.791306 234.39545 181.686507 259.137759 16.368909 61.791701 37.596404 58.092196 89.746088 149.388718 162.39177 37.413439 39.236937 10.211498 41.633994 49.696844 136.649201 13.227281 8.919767 33.669125 33.374199 60.598836 6.666189 25.576088 291.479799 27.329152 31.977373 723.371125 626.29255 60.985819 44.000655 634.554503 38.610133 543.210561 567.294453 47.255053 60.090931 743.80551 579.900041
GS000035120-ASM 499.282478 245.684964 186.356361 261.694009 22.207221 65.553975 32.141546 61.391054 112.282754 166.895485 193.231324 41.442516 45.00811 15.981208 36.744341 42.046892 122.312151 18.808141 6.990385 29.543592 32.920307 67.548653 10.103725 23.633949 240.757758 25.287775 33.813476 731.064451 587.410922 67.768504 45.693675 648.274879 41.3927 527.281425 549.55153 47.432988 57.840542 752.821788 549.220316
NA18486 126.50527 223.104569 2.284884 10.010289 0.970211 3.665389 3.721513 2.774057 4.582057 1.417763 3.997874 1.230201 1.811527 1.011029 1.510811 5.880256 7.461729 0.919329 0.28241 1.028117 0.897914 1.834341 0.394876 1.033164 2.296738 1.093171 0.76775 51.818217 34.521387 772.793801 1834.30005 33.146067 857.465777 37.875435 37.330334 2177.45671 918.100921 42.42572 35.69621
NA18488 122.755004 195.203183 2.170707 9.222359 0.579473 3.338478 2.203552 2.20823 3.66563 1.909482 3.352118 1.286385 2.005553 2.020415 1.365926 3.554237 6.664549 0.627056 0.302277 1.122961 0.980434 2.073542 0.581452 1.198529 3.415523 1.607082 0.815307 51.981325 34.876597 740.034857 1962.15697 32.441393 774.946494 36.836482 36.265786 2226.37569 895.751601 42.806332 34.714893
NA18489 133.070013 228.201138 2.396662 8.980541 0.708338 3.189466 2.504257 2.077999 3.332206 1.934899 3.20522 1.265203 1.847759 1.130428 1.2371 3.121852 7.023929 0.785501 0.26484 1.017376 1.100054 2.164901 0.481958 0.893093 2.493725 1.186609 0.774414 47.321494 34.263425 825.700022 1799.83227 30.653468 909.636338 37.370208 35.089328 2136.09857 897.171401 40.545832 35.346033
NA18498 125.487404 195.483741 2.211185 9.074433 0.699407 3.906416 1.868516 2.256775 4.130265 1.505697 3.611214 1.385187 1.671854 1.05325 1.308717 3.937678 7.252848 0.950081 0.315034 1.370236 1.164858 2.456599 0.537441 1.120382 4.41023 0.965016 0.689225 48.908953 33.96236 759.722452 1900.24051 29.202249 874.326052 37.698645 37.775637 2140.04395 926.477444 40.668343 35.567593
NA18499 120.505689 208.791907 2.618644 8.884517 0.958591 3.459088 2.63834 2.357556 3.429816 1.520838 4.105521 1.29983 1.862966 2.355805 1.503088 3.788438 7.505713 0.674735 0.314094 1.135879 0.90669 1.841553 0.353197 1.000021 3.478742 1.459482 0.727146 49.901005 35.77001 736.132622 1844.36105 31.479244 846.418548 37.924431 37.183333 2206.99514 951.713772 40.175806 37.885016
NA18501 125.847221 205.113697 2.288823 9.669304 0.706411 2.970445 2.71679 2.467326 3.436592 1.376378 3.895123 1.515008 1.764801 2.27061 1.220298 5.420535 7.547125 0.594606 0.313189 0.924871 0.976965 2.042454 0.517511 0.947239 2.090647 1.031093 0.654365 47.756326 34.113882 787.278906 1851.40908 32.115946 858.212015 39.640044 35.983537 2163.45414 928.689295 40.570606 35.874663
NA18502 119.999279 181.840888 1.784713 10.319939 0.766895 3.517821 1.967189 2.454745 3.142872 1.324752 3.713659 1.135933 1.415065 1.85214 1.156067 5.305056 6.889327 0.998056 0.285346 0.970408 1.032022 1.770334 0.464533 0.990022 1.720463 1.056558 0.729535 50.015162 33.527453 677.286515 2015.71989 30.513309 798.121162 35.019393 35.043097 2173.81985 964.569358 37.974859 35.204199
NA18504 117.877522 190.361632 2.093327 9.311717 0.694676 3.289896 2.787945 2.202052 3.133139 1.519951 3.44649 1.127791 1.59234 2.497954 1.459313 3.831718 7.841198 0.566217 0.521063 0.934934 1.082735 1.931852 0.321948 0.984101 2.261863 0.994013 0.734499 47.466609 32.548037 684.945404 1935.39729 30.075798 764.221607 34.660289 34.681333 2275.74371 967.136019 39.801205 33.338676
NA18505 112.266347 186.668561 2.455134 7.905647 0.581103 3.228835 3.128771 2.22874 3.390545 1.484815 3.186821 1.364817 1.490042 1.220532 1.304605 4.56536 7.57625 0.620626 0.259308 0.823276 0.885254 1.738456 0.409747 0.842132 2.021905 0.934641 0.600229 46.466499 32.855896 710.645288 2020.22452 28.672684 773.650462 37.694648 33.656936 2196.45789 939.729266 38.594089 33.58719
NA18507 121.227089 200.625772 2.549607 8.999513 0.85876 3.554639 2.278276 2.684965 3.741065 1.819663 3.77985 1.283995 1.860075 1.318792 1.273417 4.341744 8.760043 0.61408 0.337562 1.092642 1.005824 2.0363 0.406517 1.318002 2.520844 1.560696 1.167045 49.118986 36.184215 777.016881 1837.08084 33.647951 820.270558 39.49754 38.07022 2217.05571 936.411094 40.353237 37.693852
NA18508 127.472812 213.833191 2.16577 8.701435 0.638756 3.155537 2.265955 2.221738 3.623362 1.611243 3.179879 1.154274 1.594531 2.759922 1.130248 4.093183 7.725639 0.532285 0.43083 1.025405 0.809742 2.22717 0.297059 1.043134 2.208723 0.991277 0.703595 46.924451 33.663813 774.343511 1867.81219 32.17445 870.944978 36.786962 35.949703 2168.17147 905.299131 39.636231 36.114286
NA18510 128.661185 207.872963 2.920009 9.450101 0.708032 3.688418 1.996385 3.563629 3.977921 1.507626 3.434686 1.417009 1.773589 1.434991 1.370564 5.044347 8.607061 0.628486 0.308202 1.001962 0.893914 2.153686 0.531026 1.355328 2.250645 1.189797 0.776242 51.399173 34.766481 824.261077 1785.61447 33.976087 870.226196 39.2763 38.143121 2190.96857 899.299354 40.166688 38.80254
NA18511 124.024872 208.113259 2.130827 8.236784 0.641904 2.832441 2.228672 2.749304 3.443557 1.565469 3.029633 1.153716 1.885854 2.321953 1.34378 3.498112 7.853077 0.888975 0.296759 1.106118 0.81969 1.820002 0.639127 1.223593 2.178531 1.043947 0.81279 46.885026 31.71994 751.850349 1908.976 32.225394 798.123707 36.579006 35.292669 2270.63667 871.454919 40.614851 33.176584
NA18516 128.261526 207.24642 2.570997 8.702298 0.671663 3.693674 2.511032 2.479194 3.125776 2.578991 3.693 1.510166 1.723651 2.094532 1.266715 4.289879 7.946878 0.689983 0.323013 0.994022 1.164557 1.971476 0.300639 1.048212 2.374352 1.17856 0.717581 49.200425 34.562914 809.214823 1807.21922 31.067483 832.954132 37.7222 36.990765 2223.38608 913.828725 38.76058 35.381733
NA18517 136.227517 219.219344 2.628294 9.812727 0.920471 3.602119 2.010533 2.718988 4.034854 1.811434 3.59016 1.279742 2.133637 1.434785 1.312755 4.069594 8.095802 0.862471 0.360318 0.93716 1.158095 2.272592 0.561566 1.099282 2.98728 1.105515 0.612133 54.198013 35.670242 826.127622 1809.21327 35.153095 817.958387 39.680908 39.48184 2151.05818 936.799107 43.78778 39.43024
NA18519 120.857792 204.169524 2.638283 9.479514 0.796151 3.484249 2.908957 2.887169 3.517969 1.796623 3.543421 2.209763 1.748252 1.070697 1.407459 3.511822 7.029627 0.711089 0.293157 1.298258 0.87544 2.047106 0.321799 1.397104 2.074837 0.97988 0.875204 49.296045 33.030803 787.191302 1921.66865 29.537714 846.916325 37.436559 35.267706 2154.78797 893.456041 38.650318 34.247283
NA18520 122.98897 199.73484 2.419464 9.194154 0.714446 3.295328 1.965843 2.917664 3.090401 1.726528 3.479674 1.423746 1.632227 1.268805 1.171002 4.897697 7.640271 0.591744 0.343749 0.831228 0.866694 2.239614 0.61418 0.894763 2.236166 1.117103 0.848198 48.885584 35.732377 803.429716 1882.5196 32.591116 842.373333 38.794494 37.094458 2184.75147 883.041015 40.62832 35.431896
NA18522 120.999547 212.495563 2.375934 10.330876 0.745767 3.653143 2.656193 3.018071 4.21108 2.134689 3.651587 1.597625 1.76751 1.947781 1.483096 4.848796 7.880838 0.674253 0.308349 0.938728 0.851727 1.919069 0.485058 1.043789 2.109974 1.090517 0.842595 54.18446 36.980773 801.531428 1779.1559 35.413362 858.251651 39.727113 37.438743 2176.57298 947.335259 43.05903 39.705
NA18523 127.451716 203.18117 2.422229 9.24569 0.748315 3.033199 1.890297 2.331415 3.285666 1.493533 3.655283 1.494785 1.719224 0.865337 1.327023 3.391097 8.079894 0.724256 0.337483 1.012791 1.238978 1.903001 0.377414 1.120807 2.775054 1.174529 0.971136 47.671818 35.626147 830.011216 1816.58841 31.765067 916.228361 38.59074 37.202333 2090.84709 934.285376 42.830453 36.519525
NA18853 119.507402 209.522254 2.689456 10.610762 0.652656 3.762116 2.904105 2.660655 4.177448 1.582427 4.443671 1.155301 2.10545 2.561756 1.443715 5.623554 6.918612 0.81148 0.321963 1.129476 0.96134 1.883061 0.47088 1.582686 2.472293 1.20953 0.764726 49.399941 34.278997 783.584798 1817.40928 31.536679 844.898579 38.808056 37.61869 2241.50557 891.055595 43.199422 38.193472
NA18856 124.878643 209.256724 2.403123 9.529451 0.680571 3.400287 2.616375 3.290387 3.706853 1.484791 4.534437 1.675732 1.679916 1.742053 1.357533 5.476763 7.214141 0.660394 0.278277 1.365892 1.06704 1.860199 0.355073 1.044437 2.292807 0.95409 0.792178 48.182479 33.531798 802.733859 1877.41766 32.220914 836.631109 36.584952 38.986995 2164.65395 900.250799 40.000982 38.624198
NA18858 124.170106 205.120619 2.382255 8.486094 0.65173 3.090666 1.667565 2.487695 2.972974 1.998642 3.496142 1.359481 1.655355 0.927076 1.336862 4.596925 7.211875 1.010773 0.282513 0.880441 1.174933 1.87326 0.786769 0.832235 1.995014 1.327039 1.062155 47.565718 33.52546 778.818246 1857.73684 32.182544 812.906796 37.253028 36.28884 2275.06572 874.950209 37.530476 36.756798
NA18861 119.706898 207.471418 2.067345 8.983793 0.814645 3.410714 3.209895 2.297203 3.82326 1.719601 3.312638 1.265989 2.357085 1.291174 1.369364 4.274098 6.931378 0.650064 0.28097 0.962318 1.078626 1.835438 0.686696 0.884935 2.211281 0.924928 0.609276 47.836393 32.526605 768.857832 1862.22369 32.038699 813.641343 36.834468 36.947933 2292.19033 863.021933 40.188957 34.678661
NA18864 125.522007 219.3654 2.133409 9.346912 0.577887 3.420342 2.428208 2.555638 3.850294 1.588238 3.637599 1.384869 1.491156 1.68454 1.169069 4.293977 7.993619 0.60808 0.359989 1.240086 0.893189 4.014075 0.370925 1.386213 2.005984 1.314623 0.737394 48.77459 34.328909 792.767107 1774.73451 32.929054 867.47012 37.609483 36.426785 2215.43251 921.111725 41.547522 36.911818
NA18865 133.743469 209.587106 2.396814 10.497452 0.756389 3.85351 2.825489 2.965739 3.663359 1.540999 3.964189 1.436889 1.956286 1.648624 1.553033 5.311959 6.865029 0.63457 0.329025 0.908426 0.937273 1.993653 0.400346 0.836931 2.691484 0.958273 0.744264 49.888627 35.247108 834.671911 1756.86126 32.319984 887.456204 38.101956 38.343434 2183.66536 906.615393 40.295888 36.950151
NA18867 125.021919 213.576784 2.031013 8.789056 0.702034 3.231658 4.041553 2.57663 3.413671 1.52009 3.325041 1.316964 2.020446 1.182103 1.729012 5.241854 7.667085 0.756082 0.427214 0.954657 1.165526 1.784555 0.472155 1.100431 2.474455 1.127924 0.983809 50.269561 35.014451 845.171587 1836.99507 31.885078 850.764275 37.770109 34.646546 2125.59071 921.516168 40.297086 36.863505
NA18868 126.751785 215.974759 2.72006 9.265525 0.652712 3.703561 2.453111 2.436457 3.203645 1.660634 3.720724 1.150498 1.61076 0.994184 1.302329 5.364462 7.298167 0.901527 0.282422 0.891208 0.83038 2.269078 0.333891 0.911801 2.243815 0.992032 0.861709 49.3249 34.030846 786.038276 1807.77208 31.859294 881.996595 36.926023 36.417722 2212.99717 891.125365 41.281996 34.866362
NA18870 101.502984 174.830873 1.691599 7.511805 0.54363 2.477202 3.272098 2.040743 2.567523 1.92469 2.954493 1.083489 1.727032 0.773925 1.453316 3.820713 6.418742 0.662489 0.215429 0.728594 0.785089 1.682945 0.589368 1.233036 2.205835 0.98929 0.633357 40.729932 28.081162 590.983277 2705.94893 28.171439 672.666473 31.00469 31.013775 1850.17948 878.786611 32.419141 29.112677
NA18871 120.73889 199.55278 2.524831 8.616251 0.895117 2.981952 1.728741 2.202659 3.705308 1.618355 3.550654 1.905242 1.90331 1.308548 1.378335 3.768373 7.019024 0.729439 0.369051 1.785144 0.943385 2.149683 0.558025 1.059643 2.274694 0.980917 0.823178 45.885393 33.286189 759.231832 1917.99807 31.379951 801.347887 35.322819 35.147123 2203.8531 930.799262 38.946989 35.147717
NA18873 135.128054 233.82949 2.419696 10.59449 0.938661 3.580072 2.957789 3.119671 3.491904 1.795011 4.532485 1.392338 1.860403 3.617615 1.871208 4.440861 8.100626 0.767652 0.384623 1.024216 1.108802 2.225092 0.458212 1.533305 2.539884 1.122362 0.743178 55.452041 37.424423 780.46266 1804.29288 34.766764 857.233342 42.630807 40.697472 2155.82354 917.759922 43.862975 39.433347
NA18874 125.13064 204.623417 2.459065 9.093508 0.785074 3.360463 2.24663 2.404703 3.691673 1.505349 3.715202 1.203 1.913309 1.265416 1.228396 5.407707 7.459035 0.704334 0.27846 1.397475 1.40749 2.49963 0.333466 1.13351 2.362067 1.052638 0.847926 51.790922 36.102727 790.430877 1809.29044 32.965828 840.119578 37.508469 39.174185 2258.40506 881.251375 42.003125 36.865686
NA18876 149.609739 248.37801 2.668296 10.475515 0.841014 3.753665 2.164534 2.557577 3.636213 1.508727 3.897317 2.544404 1.778091 1.748507 1.497943 7.524673 8.000731 0.902838 0.371492 0.960315 0.918467 2.062828 0.483926 0.970348 2.523418 1.236605 0.86595 52.871134 35.626314 762.511612 1841.16078 34.613854 806.912739 39.568184 39.677859 2122.81245 960.310636 44.523024 40.94814
NA18877 123.615115 212.858965 2.466901 9.201783 0.734261 3.63292 2.171508 2.296765 3.742453 1.575421 3.60917 1.302212 1.619888 1.397584 1.44195 5.301479 7.845773 0.572957 0.40525 1.001341 0.986668 2.496118 0.431768 1.710161 1.999033 1.004988 0.918972 50.734613 37.728722 827.816997 1737.13356 32.087647 863.850869 36.857781 38.263633 2233.77983 910.664558 42.287795 37.870447
NA18878 131.051275 216.942864 2.293621 10.220263 0.819551 4.20138 3.791163 2.997106 4.336163 1.581068 4.34006 2.242673 2.252464 1.0701 1.55183 7.167293 8.378944 0.719121 0.336497 1.222686 1.107889 2.982432 0.40249 2.000756 2.342094 1.038206 0.66705 56.518427 40.198672 802.946671 1756.31515 35.390605 897.729891 40.659796 39.75846 2170.02643 895.868679 52.078035 39.869996
NA18879 125.459823 213.502411 2.520266 9.891852 0.645855 3.330061 2.997478 2.09781 3.380983 2.032931 3.743942 1.282151 1.632974 1.175614 1.267418 4.006713 7.517324 0.601124 0.268878 0.944803 0.958864 2.021209 0.609643 1.073955 2.347769 1.156387 0.655699 48.765471 36.498154 827.130171 1786.5715 31.884331 882.279151 38.253933 37.666979 2155.1889 925.89101 39.754217 38.410112
NA18881 128.642948 224.04542 2.287749 9.868523 0.675564 3.094777 1.761688 3.040859 3.610556 1.670087 3.465609 1.467744 2.289112 1.149727 1.163037 4.272653 7.920406 0.945347 0.401844 1.598281 1.166189 1.924614 0.73617 0.977181 3.800272 1.240657 0.6331 52.998796 36.136172 835.841539 1788.43526 33.642703 871.964762 40.844949 37.615748 2150.82249 904.408973 41.935901 36.920451
NA18907 118.696378 198.458726 2.365542 9.462644 0.691378 2.849599 2.456953 3.369763 3.426234 1.336863 3.550127 1.271557 1.72837 2.179096 1.265434 4.348709 7.063382 0.600571 0.333351 0.866635 0.919391 1.795651 0.611075 0.95535 1.886663 1.013054 0.645136 44.562298 33.179032 737.486182 1931.71941 31.594634 830.65913 36.330694 35.8959 2159.76884 958.011125 38.473792 33.589208
