Recipient Egypt Ethiopia Western_Asia Russian_Caucasus Caucasus Iran South_Eastern_Europe Eastern_Europe Levant South_Asia IBS_Spain PJL_Pakistan GWD_Gambia ESN_Nigeria BEB_Bengal MSL_Sierra_Leone STU_Sri_Lanka ITU_India YRI_Nigeria LWK_Kenya TSI_Italy GIH_India
HG03969 237.722535 128.3518 111.842976 100.426677 58.7843 14.494899 45.694288 106.432185 34.386826 216.148671 300.026544 774.958623 38.370719 30.594704 703.397269 27.533236 1114.25646 1955.30843 33.718065 39.139566 308.199516 865.629571
HG03971 253.841791 133.161343 116.092634 100.937988 58.49221 16.039708 41.406312 109.951171 33.216525 210.270735 318.806585 847.168236 43.801224 32.468233 717.316779 29.147779 1162.7059 1724.39928 35.677752 38.443089 339.150358 882.922229
HG03973 250.888787 131.549629 126.901718 111.821056 55.756473 19.466317 40.445187 97.554037 34.467789 208.563141 321.848225 786.404478 40.247049 28.901735 736.635569 27.001562 1169.82962 1783.72403 33.107041 37.449095 333.811149 869.044165
HG03974 244.71028 133.136708 117.010367 102.631238 59.203424 16.736293 38.148582 101.659113 28.640909 213.963016 304.788021 821.999734 39.342356 31.854036 722.172697 29.197044 1157.17647 1797.01267 35.970058 37.016113 313.489327 899.559404
HG03976 271.621993 138.674768 129.571635 113.755905 64.427139 16.6368 41.281601 106.799292 35.012412 236.920982 319.525244 858.126151 43.268573 35.427051 761.835046 30.580521 1188.77957 1545.99088 36.316354 39.119019 362.185293 869.561626
HG03977 246.771429 139.423436 127.326843 94.894238 48.4148 19.07469 44.227239 93.724545 31.931055 253.394789 290.132458 881.759565 51.651238 36.719972 868.74697 32.566889 1323.00962 1338.76711 42.751261 44.081645 293.101017 942.947061
HG03978 261.965446 142.65032 137.29937 102.883085 57.07492 18.196822 52.85944 109.994985 35.465935 263.916449 319.859538 848.043017 47.113186 34.722923 829.035684 30.034104 1141.31508 1453.59516 37.097235 45.83491 337.262517 939.197736
HG04001 252.678056 139.22242 130.690208 100.86651 62.576263 19.977938 45.067554 115.326617 40.988074 238.563406 336.250962 876.716396 45.964567 33.733568 793.169166 32.079758 1197.27036 1416.02364 37.397 42.035807 355.376877 933.442716
HG04002 272.099306 139.320364 133.591599 113.05933 72.228229 20.522719 45.217183 117.416881 39.344303 244.781636 351.205281 867.253819 41.898748 34.127007 779.878956 30.313391 1152.33021 1404.31867 37.440535 41.438079 353.034041 954.597577
HG04014 265.356206 144.187664 125.123248 108.55636 59.102052 17.811744 48.608762 94.22319 36.070632 244.437503 333.336095 805.950508 49.380253 36.609852 827.239673 34.210555 1195.84621 1474.72864 40.549972 45.162355 337.460931 921.465459
HG04015 268.419761 138.868827 129.286471 93.55889 62.110471 18.159494 48.877118 104.773447 39.21795 250.441949 324.067879 874.840093 46.66332 35.631755 818.715745 30.878466 1209.52261 1393.98338 37.903847 40.494313 339.679511 939.32256
HG04017 182.484244 95.80229 89.09077 74.287335 43.171049 14.460414 28.185122 63.79403 23.126896 190.878461 200.768009 600.897822 31.869943 23.325589 626.915072 21.558413 755.96895 3184.83984 27.141594 28.454241 216.225069 722.17272
HG04018 253.075375 134.035037 108.509949 101.107519 55.641162 15.936435 39.857928 98.345116 34.783316 219.703874 318.184475 802.756078 39.163628 30.355924 685.520291 28.000275 1109.0133 1921.14021 33.429769 38.786547 329.006542 849.065105
HG04019 244.021265 115.288366 120.502928 95.7129 57.051364 18.605836 44.652127 93.468014 38.077485 217.706144 316.731861 802.769633 41.326394 28.947244 706.124599 27.109233 1121.74722 1916.63786 33.591395 34.652355 333.011457 837.682194
HG04020 291.603202 150.135538 148.748213 120.346769 67.039008 18.040962 53.359157 135.042911 36.48402 258.11941 415.107026 885.033497 46.749187 35.059707 827.20183 31.176152 1132.39416 1163.29343 39.728019 43.821006 426.270724 920.663922
HG04022 265.296771 139.026987 124.297499 101.098023 59.683307 17.339171 45.793125 122.801002 36.861297 238.723778 328.842074 834.313926 45.928821 34.218629 774.00085 27.761156 1175.79491 1532.42066 35.808957 42.518463 357.219264 905.669199
HG04023 171.496225 88.95056 80.244642 63.674579 38.625741 9.652942 27.391162 60.916993 24.926451 167.327655 189.932617 592.640081 31.534484 24.572197 614.901165 22.585935 737.707026 3344.78891 26.602776 27.282629 202.743601 696.919496
HG04025 169.829184 89.198421 83.119234 71.406401 42.367557 10.907698 28.717315 65.610433 23.385302 197.153417 198.292049 574.359419 32.82452 24.432399 615.070623 22.122926 744.404052 3226.41526 27.90733 29.048767 239.556867 729.288691
HG04026 170.199074 88.211821 85.800428 64.332539 38.948273 11.799074 32.664068 66.5915 20.075969 179.946102 202.16025 611.352734 31.87373 26.68547 634.268741 21.881602 794.75272 3177.71213 28.785401 29.449576 205.2747 722.651965
HG04054 169.888516 98.533121 94.413204 71.203924 42.670407 9.972441 25.879368 69.42833 27.087101 186.247716 228.014067 594.758599 36.890155 26.830054 630.03982 25.668825 776.961633 3069.55766 29.229741 31.003653 223.919099 777.22043
HG04056 182.390943 92.112229 79.989994 72.145044 42.760863 15.544006 29.467954 65.762033 23.957077 170.72683 206.327527 587.584754 32.11757 24.099479 628.065442 22.615504 755.617545 3177.89629 26.925589 29.062581 226.867727 753.380879
HG04059 280.403273 138.667359 136.298708 111.306784 61.557353 17.606927 53.489015 126.742968 37.504198 229.243948 349.633022 855.288966 44.986539 34.17346 765.415994 29.460672 1168.29397 1389.34464 37.20833 45.327483 385.305835 948.158426
HG04060 305.620194 148.722977 158.591785 127.240448 75.197945 23.053213 50.575339 143.691717 41.398995 216.2667 433.187842 841.19654 44.149419 33.455647 753.799646 29.536287 1116.75389 1255.15508 36.726576 39.077279 439.860223 932.160136
HG04061 254.372517 140.478476 130.831285 92.889471 53.821212 11.943157 43.354836 96.582271 33.093381 251.83819 289.549727 889.46302 47.910551 41.591578 838.116765 34.676523 1295.777 1336.79811 42.798569 45.277201 317.71546 956.538568
HG04062 267.760743 144.555556 127.218529 99.899988 57.006418 13.218969 40.024448 95.60791 32.086805 277.062442 317.085456 907.013588 48.119483 37.43256 842.239608 32.520105 1206.74311 1349.508 42.805955 44.895616 319.154138 943.458433
HG04063 176.579882 97.04766 88.999609 71.849619 49.254529 12.638014 30.596723 73.191918 25.866568 190.896753 213.538243 613.829213 34.326096 24.568958 667.713928 23.038921 810.852896 3015.39671 27.277575 29.672233 222.426289 745.855539
HG04070 261.194788 131.084277 130.995526 95.958378 62.712081 18.432193 45.758253 107.352912 35.644311 235.577054 333.368178 860.677977 47.362824 34.890919 832.762439 31.455399 1220.88475 1374.47606 38.242859 42.362195 347.784492 956.440001
HG04076 271.889449 135.324472 143.346904 102.252363 61.890895 23.574406 44.156426 107.344728 35.67336 235.334969 334.526242 853.25431 46.000764 32.645872 833.962225 30.598911 1196.65069 1378.38701 38.190477 38.924142 353.352359 948.136892
HG04080 304.219086 137.01197 149.83375 129.500771 68.752228 16.203122 45.030404 147.63716 41.575291 227.360142 412.929176 851.174051 43.471856 31.861856 769.008451 27.921952 1128.14595 1268.78109 34.990998 37.436295 438.734129 933.838136
HG04090 236.826794 120.179756 109.615495 95.764225 56.717054 15.442559 42.67188 95.730104 31.547754 194.785842 308.868783 761.167136 38.04442 31.498914 674.767983 27.05769 1085.65947 2108.98439 34.926638 36.989869 320.565138 817.605976
HG04093 239.725714 126.654938 115.706258 94.986461 54.687261 18.008701 38.221486 105.303075 28.635754 198.128254 292.382599 767.606216 41.088685 30.572814 718.149781 25.979946 1072.21052 2037.2938 35.444966 36.88577 299.971253 867.773597
HG04094 263.573939 142.874534 128.150877 113.026767 60.692488 23.195127 45.266788 122.820264 38.675944 264.46204 373.35894 884.22106 43.16524 34.640935 841.236862 30.413496 1202.11413 1253.78442 38.646492 39.641472 343.217663 958.238375
HG04096 165.935771 86.63548 83.509927 70.737353 37.796973 11.265683 33.200376 67.713642 23.467905 184.430346 212.057743 624.197062 30.550777 22.268727 620.299059 22.185827 756.724671 3169.87245 26.799131 27.787774 223.150672 744.830514
HG04098 278.689804 135.74082 140.992634 105.221317 63.71817 17.65278 48.312546 116.574105 42.43086 235.364068 347.360938 852.860655 45.987877 35.780232 848.153484 30.878095 1176.35823 1337.94615 39.214372 44.075593 347.253675 954.851458
HG04118 260.840134 130.722179 119.93838 98.914462 60.19552 16.291599 41.708994 102.018365 30.646952 220.730472 322.538493 817.597081 43.675386 33.546225 740.81253 28.384275 1232.7635 1650.97488 35.337902 39.422255 328.951428 889.40684
HG04198 243.472151 131.72417 117.988826 94.073752 55.34217 16.251854 39.412934 100.844271 31.24753 202.596891 311.046236 778.831679 40.078641 31.273953 686.523008 28.314593 1122.7084 1979.62216 35.375721 36.922809 330.604592 831.161529
HG04200 249.877516 130.762769 107.511324 102.420595 55.742812 14.907105 40.715257 94.058134 34.458903 208.446082 327.785384 771.12884 40.640191 31.299975 682.757995 27.043148 1131.69727 1995.33181 34.271428 37.81415 312.733492 814.013697
HG04202 259.814349 134.921168 131.260242 106.246256 55.583987 14.706703 43.1493 124.873671 35.243671 237.968528 334.965416 914.116243 44.196212 33.238741 795.875924 29.182399 1180.8082 1396.04331 37.184137 40.584909 357.387811 938.066695
HG04206 254.553977 137.478592 112.92509 109.107632 61.583041 17.045943 41.714772 114.196019 37.898419 215.228852 341.017494 865.764058 45.603144 33.871783 717.347597 29.728056 1176.92249 1625.35242 38.245259 41.94654 348.72802 879.158656
HG04209 268.297343 145.986077 133.415288 112.637698 62.771447 19.008721 46.347542 112.318131 31.501133 241.643126 314.459235 854.860157 44.941078 33.995967 813.070977 30.564421 1280.81049 1363.03192 37.065311 46.59688 337.796811 914.298118
HG04211 221.746709 112.426763 108.742629 102.63167 55.26697 19.604164 42.335478 84.33615 32.128583 209.397916 274.903745 776.622917 39.524041 27.675952 674.122243 25.567282 1117.42987 2127.47977 32.078186 34.279032 290.432737 836.685057
HG04212 239.005073 125.072332 107.188138 91.594914 52.381568 14.83099 35.117192 87.318521 33.036461 195.841412 286.71514 768.430862 40.261928 29.433972 681.578747 27.498958 1142.00947 2050.61016 33.421386 33.430387 306.00149 864.638753
HG04214 249.512173 128.332506 122.670296 108.493601 54.3328 18.935057 46.976731 107.401519 38.841398 213.593712 314.026471 784.337464 41.390732 29.923923 706.402642 26.716953 1217.73766 1758.59349 34.7278 36.550763 343.515736 862.40443
HG04216 276.355539 154.72598 135.589668 112.990642 66.165042 21.645667 42.484207 131.832548 39.618805 244.220259 376.470076 876.347994 52.085134 36.457839 812.293902 33.165337 1172.07845 1246.059 40.822781 43.042274 379.549096 951.417615
HG04219 260.881323 133.937677 120.875379 105.960921 61.689103 19.145588 42.622392 104.084041 37.43084 224.594194 334.928215 861.680546 41.006838 31.164096 748.807365 27.611698 1171.70915 1597.50423 34.96863 38.101921 346.11486 900.59885
HG04222 268.410336 142.260387 126.477714 111.960621 64.625275 21.307733 45.212126 102.410067 35.758304 248.251365 332.897251 877.016319 45.026199 36.195512 814.764659 30.908278 1262.53343 1301.13912 38.449691 41.742857 347.471667 950.59896
HG04225 249.422113 129.586579 123.952285 104.96048 60.744886 17.640441 45.893024 102.92314 35.15904 213.769026 324.717434 783.924821 39.210776 31.403052 721.204705 27.119045 1164.62588 1799.24853 33.693987 36.946334 341.018775 858.253515
HG04235 257.422799 145.222598 134.185107 116.398503 67.609522 20.142453 46.800366 113.412221 36.8233 220.2007 333.311015 859.817462 43.828209 34.509031 797.459963 28.544023 1201.13038 1411.1364 38.778143 41.04189 370.038591 927.605187
HG04238 260.154776 128.414842 137.300718 105.34919 61.777727 17.684823 41.230866 111.523731 36.909714 239.696615 344.617789 847.016002 43.888931 35.039546 811.472098 30.874944 1121.76504 1502.53706 37.369526 41.538957 350.951807 938.303152
HG04239 256.925483 133.043382 115.334459 87.776366 56.503292 16.155577 40.026128 105.754292 34.353681 220.376824 298.219685 867.910582 44.633683 35.01222 781.935116 28.196137 1228.4899 1604.64004 36.996378 40.465613 304.099397 908.56962
GS000013747-ASM 636.365466 316.139706 216.235939 217.754388 148.750206 31.423747 95.063725 219.697496 87.012579 165.060568 746.938843 699.009208 70.724186 87.390765 506.648095 51.776245 611.353586 618.434721 86.80542 148.312059 803.900515 680.620389
GS000014475-ASM 691.526703 342.37261 229.685327 261.774719 161.21133 31.577437 104.371865 257.653218 95.208943 144.178315 827.599299 644.340755 71.501836 53.60982 478.329607 42.506851 565.654229 589.369576 62.612323 82.269491 868.051952 640.01166
GS000016179-ASM 1036.71511 686.077635 141.279465 221.395031 148.951211 25.445373 91.973239 219.11279 132.386945 103.603233 803.892493 501.257921 128.648662 108.29255 349.2883 76.919684 407.115247 415.427005 116.922853 179.709008 878.959371 472.044738
GS000016875-ASM 777.641747 382.811294 226.785302 278.053978 156.264214 32.441434 95.201486 263.689855 95.519967 142.277032 855.286468 633.464971 67.258452 51.392634 472.343432 42.625862 491.169175 519.832848 54.623807 84.736872 933.702342 588.294686
NA19017 151.482489 454.746589 13.26607 14.441123 8.838476 2.898418 7.037337 14.478967 9.612451 10.927625 61.517725 45.833583 444.388701 831.723212 40.531637 424.275842 45.862734 46.900009 835.158155 3679.71686 56.395503 45.38435
NA19019 191.846109 521.862585 15.147294 14.423933 9.803463 3.769294 6.411798 14.959907 9.895541 14.352185 68.344378 49.29404 470.443779 787.158432 49.148799 426.976376 55.499573 54.019969 856.626238 3505.31531 65.677545 54.441313
NA19020 187.56834 531.252002 16.443424 15.955211 9.749321 5.49283 6.893665 18.050185 11.902339 13.244949 74.519898 52.435386 495.710296 868.561526 49.55558 413.786848 57.488356 55.701929 925.014942 3320.97025 63.404887 51.71569
NA19023 154.680204 419.576176 13.779456 12.098905 9.440015 3.85649 5.074004 14.811615 9.070797 12.070745 66.54667 44.970261 479.988117 867.213303 41.702342 450.859808 48.206158 46.446859 884.152912 3559.6481 56.215665 45.009264
NA19024 161.178726 508.170582 16.197187 14.351115 10.241027 4.173982 6.688076 15.672036 11.697573 13.928387 76.557626 54.289771 490.955256 845.385448 46.218461 440.086721 57.56054 54.066539 843.372752 3455.93218 62.913121 55.780751
NA19025 151.911503 474.706701 15.011728 13.825969 7.034117 2.598546 6.352083 13.756069 9.341152 11.208315 60.580908 44.259348 413.3518 694.847649 41.190457 374.017086 46.163094 45.29402 735.777617 3984.85146 54.256076 45.082159
NA19026 151.367108 439.169263 12.269685 12.939811 8.010399 8.690544 5.009965 12.984962 6.512905 12.979988 66.455131 43.30723 415.548282 750.587142 41.003942 369.125532 46.070781 48.063121 778.802079 3917.44566 53.755752 45.31857
NA19027 151.128023 479.426349 11.908196 12.434875 8.081195 3.526052 5.112182 14.037184 7.643674 12.202978 55.711667 41.07067 336.553277 530.401208 35.534931 273.538386 41.431073 42.169891 567.968522 4520.90369 52.787509 41.846334
NA19028 181.177359 583.074518 15.359749 17.624083 10.36216 6.537427 7.110373 17.26845 11.492113 14.112498 75.041654 57.243017 453.268879 697.139336 48.228943 393.094307 61.606625 59.481612 793.305019 3617.5437 66.812388 58.533643
NA19030 189.001034 650.486155 16.222275 14.131303 9.491347 4.345059 7.730567 20.6578 9.089383 16.626969 71.324641 53.6616 558.553689 867.663989 50.656401 516.776363 60.785063 61.725515 930.935779 3006.4729 71.460501 57.619518
NA19031 188.626391 593.542601 17.955319 16.467515 11.042903 5.951112 6.335664 20.093945 14.858549 14.183531 74.110157 54.097807 458.527634 781.239188 49.264662 393.521077 57.633897 54.749088 808.450881 3497.60925 74.334906 52.821796
NA19035 186.693413 471.303042 14.358383 12.192037 8.571519 6.80961 5.995515 16.453388 9.268458 12.784137 64.15332 49.703924 479.090594 835.225349 43.840279 407.409467 51.372144 50.592664 883.507862 3525.52799 60.327579 50.237197
NA19036 162.212332 481.183924 13.741075 14.672451 8.071684 4.616616 5.983356 14.240845 12.007165 13.514842 59.504207 47.672764 514.440966 834.260799 44.077557 443.929332 52.703216 48.587056 907.161031 3453.78044 61.788278 47.267931
NA19037 134.489272 405.031725 11.898945 14.017817 9.170795 2.806821 6.484116 12.078697 7.036459 11.522078 54.270769 41.833366 358.461589 669.523308 38.566878 341.253248 45.961102 45.084105 729.496424 4212.58591 52.490755 41.353678
NA19038 159.91401 498.400225 13.89891 15.335186 8.385537 4.286579 5.435613 13.881499 8.509887 12.172159 59.715589 50.115613 473.458836 816.123457 43.529679 425.991071 51.567374 47.388739 915.188304 3516.04438 58.147619 47.927596
NA19041 168.122201 510.930801 13.771291 13.289068 9.250205 6.232648 6.128339 13.731401 10.823636 12.680137 64.889643 48.373607 509.216299 829.20138 43.624606 424.634237 55.155213 52.695334 873.673776 3467.99483 63.116199 47.883007
NA19042 144.588097 461.94484 14.219765 12.02309 8.723816 2.883265 5.256774 19.39411 7.008846 12.262067 59.230796 42.128756 380.058856 587.573763 40.370509 321.834834 50.045832 45.497129 584.853558 4340.58471 59.048522 45.885929
NA19043 177.297773 554.350994 18.383514 16.200992 11.520476 3.694737 6.962706 16.82109 10.927879 14.81585 72.265212 56.792622 513.75613 849.84333 48.86898 455.560672 57.250038 58.672131 888.318216 3287.65743 70.367877 55.089224
